Order ID,Order Date,Customer Name,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Month,Year
ORD10139,2023-10-08,Customer_3794,Corporate,East,Assam,Office Supplies,Pen,1735.19,7,0.1,180.05,October,2023
ORD10140,2023-10-01,Customer_7424,Home Office,East,Bihar,Office Supplies,Pen,1530.11,7,0.1,338.75,October,2023
ORD10141,2023-10-05,Customer_5325,Corporate,West,Rajasthan,Office Supplies,Stapler,4175.61,1,0.0,1171.53,October,2023
ORD10142,2023-10-03,Customer_5092,Consumer,West,Gujarat,Office Supplies,Notebook,912.92,2,0.0,77.34,October,2023
ORD10143,2025-05-04,Customer_6475,Corporate,South,Kerala,Office Supplies,Stapler,3804.78,5,0.15,514.1,May,2025
ORD10144,2024-05-16,Customer_4578,Home Office,North,Uttar Pradesh,Technology,Laptop,2110.55,2,0.1,224.42,May,2024
ORD10145,2024-03-05,Customer_1144,Home Office,West,Maharashtra,Office Supplies,Marker,2833.22,7,0.0,176.03,March,2024
ORD10146,2023-05-05,Customer_1180,Consumer,North,Delhi,Technology,Mouse,4246.79,1,0.15,426.91,May,2023
ORD10147,2025-02-15,Customer_4349,Home Office,South,Telangana,Furniture,Table,2621.63,2,0.05,502.7,February,2025
ORD10148,2023-03-20,Customer_6638,Consumer,North,Uttar Pradesh,Office Supplies,Stapler,308.19,5,0.0,72.05,March,2023
ORD10149,2023-12-22,Customer_1080,Corporate,West,Maharashtra,Office Supplies,File,3753.55,8,0.1,315.03,December,2023
ORD10150,2024-02-13,Customer_4084,Consumer,West,Rajasthan,Furniture,Chair,3063.14,9,0.2,533.06,February,2024
ORD10151,2025-01-31,Customer_7845,Corporate,West,Gujarat,Furniture,Table,2007.24,3,0.15,214.91,January,2025
ORD10152,2025-06-02,Customer_4113,Home Office,East,Assam,Furniture,Table,1852.44,4,0.15,391.18,June,2025
ORD10153,2023-12-30,Customer_2156,Consumer,North,Punjab,Technology,Mouse,4145.14,6,0.0,449.15,December,2023
ORD10154,2023-06-03,Customer_9565,Consumer,North,Delhi,Office Supplies,File,4697.17,3,0.1,181.47,June,2023
ORD10155,2025-03-28,Customer_7485,Consumer,South,Karnataka,Technology,Keyboard,224.42,8,0.05,62.77,March,2025
ORD10156,2023-10-12,Customer_6114,Consumer,North,Delhi,Furniture,Sofa,2348.33,9,0.2,505.19,October,2023
ORD10157,2023-02-19,Customer_5697,Consumer,West,Madhya Pradesh,Office Supplies,Stapler,4545.14,9,0.0,1361.09,February,2023
ORD10158,2023-08-20,Customer_5538,Consumer,North,Uttar Pradesh,Technology,Keyboard,3799.08,7,0.15,454.7,August,2023
ORD10159,2024-01-13,Customer_5226,Consumer,South,Tamil Nadu,Furniture,Desk,593.49,2,0.1,79.53,January,2024
ORD10160,2023-03-15,Customer_8546,Home Office,South,Karnataka,Furniture,Desk,2823.39,3,0.1,484.78,March,2023
ORD10161,2024-06-24,Customer_2990,Consumer,East,Odisha,Furniture,Chair,4576.17,7,0.0,758.76,June,2024
ORD10162,2023-05-06,Customer_5603,Corporate,West,Maharashtra,Furniture,Chair,4875.41,1,0.15,1284.15,May,2023
ORD10163,2024-11-14,Customer_5757,Home Office,West,Gujarat,Furniture,Desk,1088.68,6,0.05,221.75,November,2024
ORD10164,2023-06-22,Customer_7847,Home Office,South,Tamil Nadu,Furniture,Chair,4071.27,4,0.0,1136.32,June,2023
ORD10165,2025-03-12,Customer_4611,Consumer,North,Delhi,Technology,Monitor,130.55,8,0.05,31.26,March,2025
ORD10166,2024-08-05,Customer_9986,Home Office,North,Haryana,Furniture,Bookshelf,1148.57,2,0.05,102.26,August,2024
ORD10167,2023-08-08,Customer_3631,Corporate,North,Delhi,Office Supplies,Pen,3010.96,6,0.1,538.36,August,2023
ORD10168,2023-03-05,Customer_2927,Corporate,North,Haryana,Furniture,Sofa,1227.37,2,0.0,277.77,March,2023
ORD10169,2023-07-19,Customer_3079,Corporate,West,Rajasthan,Office Supplies,Stapler,2741.51,7,0.0,575.2,July,2023
ORD10170,2023-12-27,Customer_2682,Consumer,East,Assam,Office Supplies,Pen,2490.35,9,0.15,633.29,December,2023
ORD10171,2024-10-07,Customer_5673,Home Office,South,Telangana,Office Supplies,File,2807.31,2,0.05,637.62,October,2024
ORD10172,2024-08-29,Customer_4984,Consumer,East,Odisha,Furniture,Bookshelf,412.56,2,0.15,65.77,August,2024
ORD10173,2025-03-21,Customer_7206,Home Office,North,Punjab,Office Supplies,File,4822.28,8,0.05,623.87,March,2025
ORD10174,2024-06-22,Customer_5029,Consumer,East,Assam,Furniture,Table,1345.62,4,0.05,85.6,June,2024
ORD10175,2024-04-12,Customer_8541,Consumer,North,Delhi,Furniture,Sofa,1473.64,6,0.15,378.76,April,2024
ORD10176,2023-07-11,Customer_8143,Corporate,South,Kerala,Technology,Laptop,3330.64,4,0.0,528.78,July,2023
ORD10177,2023-12-11,Customer_4595,Consumer,South,Tamil Nadu,Furniture,Chair,4863.77,6,0.0,726.71,December,2023
ORD10178,2023-04-18,Customer_1242,Corporate,North,Punjab,Furniture,Desk,3502.24,5,0.0,657.17,April,2023
ORD10179,2024-04-08,Customer_7633,Consumer,East,Odisha,Furniture,Sofa,4136.88,4,0.05,558.93,April,2024
ORD10180,2024-01-18,Customer_8297,Corporate,West,Rajasthan,Office Supplies,Pen,3841.47,2,0.15,832.78,January,2024
ORD10181,2023-09-18,Customer_3075,Consumer,South,Karnataka,Furniture,Chair,2479.5,4,0.1,549.33,September,2023
ORD10182,2024-06-09,Customer_7259,Consumer,West,Gujarat,Office Supplies,Notebook,1505.46,7,0.2,131.72,June,2024
ORD10183,2023-01-04,Customer_6490,Consumer,South,Kerala,Office Supplies,Notebook,4198.15,2,0.1,587.82,January,2023
ORD10184,2025-02-10,Customer_6515,Home Office,West,Gujarat,Furniture,Table,4312.39,3,0.0,1166.22,February,2025
ORD10185,2023-05-20,Customer_7585,Home Office,South,Tamil Nadu,Office Supplies,Pen,3560.87,7,0.2,799.78,May,2023
ORD10186,2024-08-14,Customer_8966,Home Office,East,West Bengal,Office Supplies,Marker,1406.63,5,0.0,181.34,August,2024
ORD10187,2024-06-27,Customer_5607,Corporate,West,Maharashtra,Technology,Mouse,4788.45,8,0.2,1103.23,June,2024
ORD10188,2023-07-22,Customer_8911,Consumer,North,Haryana,Furniture,Table,3184.87,4,0.2,773.32,July,2023
ORD10189,2023-02-26,Customer_4037,Corporate,West,Rajasthan,Office Supplies,File,1675.37,4,0.0,441.1,February,2023
ORD10190,2024-01-06,Customer_5733,Corporate,South,Tamil Nadu,Technology,Mouse,846.51,7,0.05,48.84,January,2024
ORD10191,2025-05-20,Customer_9793,Consumer,North,Uttar Pradesh,Office Supplies,Pen,424.36,4,0.05,74.88,May,2025
ORD10192,2023-08-23,Customer_4206,Consumer,North,Uttar Pradesh,Furniture,Desk,4912.23,2,0.0,1446.79,August,2023
ORD10193,2024-12-03,Customer_4579,Consumer,East,Bihar,Technology,Keyboard,4260.73,8,0.0,357.11,December,2024
ORD10194,2025-04-29,Customer_2109,Consumer,West,Madhya Pradesh,Technology,Monitor,1095.44,6,0.15,228.36,April,2025
ORD10195,2023-06-28,Customer_2349,Corporate,North,Delhi,Furniture,Chair,3285.41,1,0.0,547.48,June,2023
ORD10196,2023-01-02,Customer_5587,Home Office,West,Madhya Pradesh,Furniture,Desk,328.77,9,0.15,53.5,January,2023
ORD10197,2024-12-25,Customer_2383,Consumer,East,West Bengal,Furniture,Desk,3981.67,8,0.1,148.49,December,2024
ORD10198,2023-06-03,Customer_2069,Home Office,East,Odisha,Furniture,Bookshelf,3470.52,8,0.0,443.41,June,2023
ORD10199,2024-03-21,Customer_1828,Corporate,East,Bihar,Office Supplies,File,1805.18,4,0.05,351.48,March,2024
ORD10200,2024-02-25,Customer_3698,Corporate,South,Kerala,Technology,Keyboard,2658.78,2,0.0,408.79,February,2024
ORD10201,2024-07-22,Customer_6821,Home Office,West,Madhya Pradesh,Office Supplies,Marker,4482.97,5,0.1,275.66,July,2024
ORD10202,2024-05-23,Customer_5639,Corporate,West,Madhya Pradesh,Technology,Printer,2851.67,1,0.0,426.41,May,2024
ORD10203,2023-04-27,Customer_2479,Consumer,North,Uttar Pradesh,Office Supplies,File,4768.78,9,0.2,800.2,April,2023
ORD10204,2025-04-11,Customer_2442,Home Office,South,Karnataka,Office Supplies,Notebook,661.49,3,0.2,100.03,April,2025
ORD10205,2025-05-13,Customer_3761,Home Office,West,Maharashtra,Technology,Keyboard,4918.32,7,0.15,193.82,May,2025
ORD10206,2025-04-03,Customer_2106,Home Office,North,Haryana,Office Supplies,Pen,1915.83,2,0.1,341.55,April,2025
ORD10207,2023-05-12,Customer_8620,Home Office,West,Maharashtra,Furniture,Chair,406.1,4,0.05,42.07,May,2023
ORD10208,2023-07-13,Customer_1463,Consumer,West,Gujarat,Technology,Mouse,3121.61,1,0.2,605.01,July,2023
ORD10209,2024-01-22,Customer_8824,Corporate,East,Assam,Furniture,Table,711.25,4,0.0,77.17,January,2024
ORD10210,2025-04-04,Customer_1794,Corporate,West,Maharashtra,Office Supplies,Pen,2368.7,4,0.15,203.35,April,2025
ORD10211,2024-01-25,Customer_1724,Corporate,East,Bihar,Technology,Printer,2106.33,4,0.15,542.99,January,2024
ORD10212,2024-06-23,Customer_7999,Home Office,North,Uttar Pradesh,Technology,Printer,3896.85,2,0.1,1033.1,June,2024
ORD10213,2024-01-07,Customer_2188,Home Office,North,Uttar Pradesh,Technology,Printer,2171.34,8,0.0,193.88,January,2024
ORD10214,2023-03-12,Customer_9683,Corporate,North,Haryana,Office Supplies,File,914.42,9,0.05,44.22,March,2023
ORD10215,2024-04-13,Customer_2460,Home Office,North,Punjab,Technology,Printer,1668.54,9,0.1,356.16,April,2024
ORD10216,2024-03-04,Customer_2439,Consumer,North,Haryana,Technology,Printer,442.39,3,0.15,25.59,March,2024
ORD10217,2025-02-21,Customer_4400,Consumer,East,Bihar,Furniture,Bookshelf,520.24,8,0.05,43.27,February,2025
ORD10218,2023-02-09,Customer_7690,Home Office,West,Gujarat,Furniture,Desk,4543.28,4,0.15,122.63,February,2023
ORD10219,2024-06-27,Customer_8646,Home Office,North,Uttar Pradesh,Furniture,Bookshelf,2986.51,7,0.0,426.76,June,2024
ORD10220,2025-04-16,Customer_4153,Corporate,South,Kerala,Furniture,Table,3077.75,2,0.2,443.48,April,2025
ORD10221,2023-03-13,Customer_9599,Corporate,East,West Bengal,Office Supplies,File,2167.88,7,0.15,526.12,March,2023
ORD10222,2024-10-16,Customer_9242,Corporate,West,Gujarat,Technology,Printer,4823.17,5,0.1,870.6,October,2024
ORD10223,2025-04-19,Customer_2804,Corporate,East,Bihar,Technology,Printer,619.59,3,0.0,39.82,April,2025
ORD10224,2025-01-24,Customer_3538,Home Office,East,Assam,Furniture,Table,103.75,5,0.05,15.91,January,2025
ORD10225,2024-12-05,Customer_7120,Consumer,South,Karnataka,Furniture,Bookshelf,1361.98,3,0.2,40.02,December,2024
ORD10226,2024-03-28,Customer_5202,Home Office,East,Assam,Technology,Printer,3076.86,5,0.1,360.45,March,2024
ORD10227,2023-05-22,Customer_1117,Home Office,South,Kerala,Technology,Monitor,4488.37,2,0.05,1141.69,May,2023
ORD10228,2023-04-26,Customer_8207,Corporate,South,Tamil Nadu,Office Supplies,Stapler,1771.56,3,0.05,257.59,April,2023
ORD10229,2023-11-26,Customer_6336,Corporate,East,Bihar,Furniture,Table,4009.97,6,0.05,581.89,November,2023
ORD10230,2024-02-06,Customer_4801,Consumer,West,Gujarat,Technology,Laptop,1953.29,4,0.2,284.24,February,2024
ORD10231,2023-05-31,Customer_6230,Corporate,East,West Bengal,Technology,Printer,4700.74,7,0.15,537.69,May,2023
ORD10232,2024-08-09,Customer_4883,Consumer,West,Madhya Pradesh,Technology,Keyboard,1402.42,4,0.0,330.64,August,2024
ORD10233,2023-04-16,Customer_9518,Home Office,East,West Bengal,Office Supplies,File,1694.67,5,0.05,318.82,April,2023
ORD10234,2023-11-12,Customer_5203,Corporate,East,Odisha,Furniture,Desk,2478.47,6,0.0,571.72,November,2023
ORD10235,2023-01-01,Customer_1120,Home Office,South,Karnataka,Furniture,Desk,1172.16,2,0.0,97.03,January,2023
ORD10236,2025-02-08,Customer_1329,Home Office,West,Rajasthan,Technology,Monitor,4916.2,8,0.15,651.0,February,2025
ORD10237,2023-11-04,Customer_8381,Consumer,South,Tamil Nadu,Furniture,Sofa,3079.33,3,0.05,387.35,November,2023
ORD10238,2024-03-12,Customer_1005,Home Office,West,Maharashtra,Technology,Keyboard,2817.28,9,0.15,605.43,March,2024
ORD10239,2024-10-01,Customer_6880,Home Office,South,Kerala,Furniture,Sofa,3819.7,6,0.05,999.4,October,2024
ORD10240,2023-07-14,Customer_3973,Consumer,West,Maharashtra,Office Supplies,Stapler,1305.81,4,0.05,194.59,July,2023
ORD10241,2025-01-24,Customer_7220,Home Office,North,Haryana,Furniture,Sofa,1792.61,3,0.1,318.35,January,2025
ORD10242,2023-05-25,Customer_1836,Corporate,East,West Bengal,Furniture,Desk,4644.38,9,0.2,68.19,May,2023
ORD10243,2023-05-15,Customer_3986,Consumer,East,Assam,Office Supplies,Stapler,1020.66,2,0.1,101.11,May,2023
ORD10244,2023-06-21,Customer_9911,Corporate,South,Karnataka,Technology,Mouse,2223.83,6,0.0,153.49,June,2023
ORD10245,2023-09-13,Customer_2445,Consumer,West,Maharashtra,Furniture,Bookshelf,1582.12,8,0.1,404.27,September,2023
ORD10246,2024-08-24,Customer_2881,Home Office,South,Kerala,Office Supplies,Stapler,3934.0,9,0.0,1038.84,August,2024
ORD10247,2024-05-17,Customer_6785,Consumer,South,Karnataka,Furniture,Sofa,2426.01,5,0.0,325.89,May,2024
ORD10248,2023-04-15,Customer_8027,Home Office,East,West Bengal,Furniture,Chair,916.53,9,0.15,221.46,April,2023
ORD10249,2025-06-14,Customer_9812,Consumer,South,Kerala,Technology,Keyboard,2833.68,1,0.2,59.58,June,2025
ORD10250,2023-10-21,Customer_4113,Corporate,West,Madhya Pradesh,Office Supplies,Stapler,1092.97,9,0.0,225.55,October,2023
ORD10251,2023-06-11,Customer_4411,Consumer,West,Maharashtra,Furniture,Chair,3646.38,4,0.2,92.75,June,2023
ORD10252,2024-01-04,Customer_1864,Corporate,North,Delhi,Office Supplies,Pen,281.97,7,0.1,19.39,January,2024
ORD10253,2023-09-16,Customer_2997,Home Office,West,Gujarat,Office Supplies,Pen,3619.63,8,0.15,232.49,September,2023
ORD10254,2025-04-04,Customer_5320,Corporate,South,Karnataka,Furniture,Bookshelf,4577.16,2,0.0,932.46,April,2025
ORD10255,2023-12-14,Customer_5794,Consumer,East,West Bengal,Office Supplies,Pen,3431.04,7,0.1,731.44,December,2023
ORD10256,2023-10-09,Customer_2266,Corporate,West,Madhya Pradesh,Technology,Mouse,3186.09,6,0.05,843.35,October,2023
ORD10257,2023-07-15,Customer_5828,Home Office,West,Maharashtra,Furniture,Desk,3932.83,7,0.2,218.82,July,2023
ORD10258,2024-09-01,Customer_2917,Home Office,East,Bihar,Office Supplies,Pen,3888.41,3,0.05,992.17,September,2024
ORD10259,2023-08-02,Customer_2944,Corporate,North,Uttar Pradesh,Furniture,Sofa,4557.39,7,0.0,608.12,August,2023
ORD10260,2024-11-27,Customer_7692,Home Office,East,West Bengal,Office Supplies,Pen,2069.56,1,0.15,124.93,November,2024
ORD10261,2024-05-14,Customer_3733,Home Office,South,Tamil Nadu,Office Supplies,Marker,4994.28,2,0.1,924.16,May,2024
ORD10262,2023-12-29,Customer_8500,Corporate,South,Karnataka,Office Supplies,Pen,4845.52,8,0.0,1254.71,December,2023
ORD10263,2024-08-16,Customer_3870,Corporate,East,West Bengal,Office Supplies,Marker,3482.03,8,0.15,896.1,August,2024
ORD10264,2024-11-04,Customer_9021,Home Office,East,Odisha,Technology,Mouse,753.02,8,0.2,18.5,November,2024
ORD10265,2023-05-25,Customer_8009,Corporate,South,Telangana,Furniture,Sofa,1309.82,4,0.0,145.41,May,2023
ORD10266,2024-06-10,Customer_3160,Home Office,South,Telangana,Office Supplies,Stapler,4745.19,7,0.0,393.73,June,2024
ORD10267,2024-02-06,Customer_4335,Consumer,West,Gujarat,Office Supplies,Pen,971.19,6,0.05,145.59,February,2024
ORD10268,2023-08-04,Customer_5726,Consumer,South,Telangana,Furniture,Desk,2152.76,4,0.2,319.78,August,2023
ORD10269,2023-04-06,Customer_1676,Consumer,West,Maharashtra,Technology,Printer,2473.1,2,0.1,308.37,April,2023
ORD10270,2023-02-15,Customer_3638,Home Office,East,West Bengal,Office Supplies,Pen,274.25,1,0.15,17.03,February,2023
ORD10271,2024-06-21,Customer_6947,Consumer,North,Delhi,Office Supplies,Notebook,4622.72,2,0.1,1051.29,June,2024
ORD10272,2024-06-21,Customer_2901,Home Office,North,Haryana,Technology,Monitor,2783.41,2,0.1,190.03,June,2024
ORD10273,2023-01-21,Customer_1396,Home Office,South,Telangana,Office Supplies,File,2712.35,1,0.1,562.63,January,2023
ORD10274,2023-05-16,Customer_1006,Consumer,South,Karnataka,Technology,Mouse,3376.98,9,0.2,234.09,May,2023
ORD10275,2024-11-14,Customer_6185,Consumer,West,Maharashtra,Technology,Printer,709.96,3,0.1,138.92,November,2024
ORD10276,2024-11-13,Customer_5597,Home Office,West,Gujarat,Technology,Mouse,4039.86,4,0.15,82.33,November,2024
ORD10277,2025-05-08,Customer_9799,Consumer,West,Madhya Pradesh,Office Supplies,File,1117.91,5,0.1,172.86,May,2025
ORD10278,2025-06-04,Customer_1869,Corporate,North,Haryana,Furniture,Chair,3518.74,1,0.05,617.36,June,2025
ORD10279,2024-05-09,Customer_2312,Home Office,North,Delhi,Furniture,Chair,964.41,4,0.15,134.42,May,2024
ORD10280,2023-07-13,Customer_7853,Home Office,South,Telangana,Office Supplies,Notebook,2430.61,8,0.1,333.31,July,2023
ORD10281,2023-01-09,Customer_4517,Corporate,South,Kerala,Technology,Printer,2504.04,6,0.0,386.09,January,2023
ORD10282,2024-02-12,Customer_2974,Corporate,South,Kerala,Office Supplies,Notebook,220.27,8,0.05,27.34,February,2024
ORD10283,2024-02-07,Customer_7845,Home Office,South,Telangana,Technology,Printer,1335.15,4,0.2,305.36,February,2024
ORD10284,2024-08-27,Customer_1734,Corporate,West,Rajasthan,Office Supplies,Stapler,2525.21,9,0.15,230.15,August,2024
ORD10285,2025-05-31,Customer_9215,Home Office,North,Delhi,Office Supplies,Notebook,4009.95,8,0.05,839.05,May,2025
ORD10286,2024-04-15,Customer_9649,Home Office,South,Karnataka,Furniture,Sofa,4695.84,1,0.2,590.37,April,2024
ORD10287,2024-11-14,Customer_7165,Home Office,East,Assam,Technology,Printer,2776.98,6,0.2,378.9,November,2024
ORD10288,2024-03-28,Customer_2977,Home Office,South,Kerala,Furniture,Table,855.74,9,0.15,190.17,March,2024
ORD10289,2025-01-31,Customer_2170,Consumer,North,Uttar Pradesh,Technology,Printer,2483.37,8,0.0,129.94,January,2025
ORD10290,2024-02-02,Customer_2440,Corporate,East,Odisha,Office Supplies,File,465.38,8,0.1,86.79,February,2024
ORD10291,2023-05-24,Customer_3617,Home Office,South,Tamil Nadu,Office Supplies,Notebook,3613.6,7,0.15,74.92,May,2023
ORD10292,2025-05-09,Customer_6201,Home Office,West,Maharashtra,Furniture,Bookshelf,1521.26,9,0.05,102.46,May,2025
ORD10293,2025-05-26,Customer_3972,Corporate,North,Haryana,Technology,Monitor,3080.9,3,0.05,297.28,May,2025
ORD10294,2023-12-15,Customer_9929,Consumer,East,Bihar,Office Supplies,Pen,2997.76,9,0.1,367.17,December,2023
ORD10295,2024-12-10,Customer_8558,Corporate,West,Maharashtra,Furniture,Sofa,4566.92,5,0.15,566.92,December,2024
ORD10296,2025-05-29,Customer_7032,Consumer,North,Delhi,Office Supplies,Marker,549.96,9,0.2,87.88,May,2025
ORD10297,2024-10-26,Customer_6793,Corporate,West,Gujarat,Office Supplies,Stapler,4522.03,9,0.0,795.3,October,2024
ORD10298,2023-03-21,Customer_3095,Corporate,East,Assam,Furniture,Bookshelf,2558.04,1,0.1,531.06,March,2023
ORD10299,2023-03-17,Customer_4156,Corporate,North,Delhi,Office Supplies,Notebook,311.2,5,0.2,67.45,March,2023
ORD10300,2023-12-11,Customer_7180,Consumer,South,Telangana,Furniture,Bookshelf,1227.38,9,0.0,246.89,December,2023
ORD10301,2023-11-09,Customer_3092,Home Office,West,Gujarat,Technology,Laptop,4818.67,7,0.0,1425.43,November,2023
ORD10302,2023-05-18,Customer_6057,Consumer,North,Haryana,Furniture,Chair,1547.68,8,0.2,168.61,May,2023
ORD10303,2023-09-19,Customer_2103,Corporate,West,Rajasthan,Technology,Keyboard,2411.98,7,0.05,312.2,September,2023
ORD10304,2023-01-02,Customer_2812,Consumer,East,Bihar,Office Supplies,Marker,3266.61,4,0.0,560.79,January,2023
ORD10305,2024-09-24,Customer_6075,Home Office,East,Odisha,Office Supplies,Stapler,4278.71,6,0.05,1161.26,September,2024
ORD10306,2024-04-15,Customer_5058,Corporate,West,Maharashtra,Office Supplies,Marker,138.88,8,0.15,23.16,April,2024
ORD10307,2023-04-06,Customer_8144,Corporate,West,Maharashtra,Technology,Laptop,3117.28,3,0.15,272.86,April,2023
ORD10308,2025-04-21,Customer_5557,Consumer,North,Punjab,Technology,Monitor,2613.72,9,0.15,636.3,April,2025
ORD10309,2025-03-09,Customer_2902,Home Office,East,Bihar,Furniture,Bookshelf,1150.02,3,0.05,201.43,March,2025
ORD10310,2024-06-29,Customer_1571,Consumer,East,Assam,Office Supplies,Pen,4322.16,4,0.05,305.56,June,2024
ORD10311,2025-02-25,Customer_4294,Home Office,South,Kerala,Technology,Printer,1620.37,3,0.1,57.74,February,2025
ORD10312,2024-10-22,Customer_7156,Consumer,North,Uttar Pradesh,Office Supplies,File,2040.87,6,0.1,436.09,October,2024
ORD10313,2025-04-04,Customer_9469,Home Office,East,Odisha,Furniture,Chair,2050.92,1,0.15,144.53,April,2025
ORD10314,2025-03-04,Customer_5774,Consumer,East,Assam,Office Supplies,File,975.81,1,0.0,290.14,March,2025
ORD10315,2023-02-19,Customer_9126,Corporate,East,Assam,Furniture,Sofa,3111.46,9,0.1,308.36,February,2023
ORD10316,2025-06-14,Customer_3673,Consumer,West,Gujarat,Technology,Printer,3438.85,2,0.05,548.91,June,2025
ORD10317,2024-05-13,Customer_8550,Home Office,East,Assam,Technology,Printer,510.36,1,0.0,58.15,May,2024
ORD10318,2023-09-19,Customer_5972,Consumer,North,Delhi,Office Supplies,Pen,3744.71,6,0.05,452.97,September,2023
ORD10319,2024-04-15,Customer_4623,Corporate,West,Gujarat,Furniture,Desk,1004.54,5,0.1,264.67,April,2024
ORD10320,2024-05-22,Customer_2890,Consumer,North,Delhi,Furniture,Table,3853.67,9,0.15,670.64,May,2024
ORD10321,2023-11-13,Customer_1504,Corporate,South,Karnataka,Technology,Laptop,3366.7,1,0.1,635.67,November,2023
ORD10322,2024-03-08,Customer_9783,Consumer,West,Rajasthan,Furniture,Table,1258.66,6,0.1,272.33,March,2024
ORD10323,2023-03-23,Customer_3452,Corporate,West,Gujarat,Office Supplies,File,167.28,5,0.0,42.37,March,2023
ORD10324,2023-08-16,Customer_7515,Corporate,East,Assam,Furniture,Sofa,3218.48,3,0.0,182.42,August,2023
ORD10325,2024-07-29,Customer_6661,Home Office,South,Kerala,Office Supplies,File,4019.26,1,0.0,431.9,July,2024
ORD10326,2023-04-26,Customer_4595,Consumer,East,Assam,Office Supplies,Stapler,2589.73,4,0.1,552.52,April,2023
ORD10327,2025-05-15,Customer_5278,Corporate,West,Madhya Pradesh,Furniture,Bookshelf,2297.07,8,0.15,390.3,May,2025
ORD10328,2024-10-13,Customer_8138,Corporate,South,Telangana,Furniture,Bookshelf,3294.73,7,0.15,767.77,October,2024
ORD10329,2024-11-30,Customer_6300,Consumer,North,Punjab,Technology,Laptop,3012.73,7,0.2,483.41,November,2024
ORD10330,2024-11-20,Customer_3170,Corporate,South,Kerala,Furniture,Sofa,4331.33,4,0.1,436.39,November,2024
ORD10331,2023-12-04,Customer_1212,Corporate,East,Odisha,Technology,Mouse,1891.2,4,0.05,346.79,December,2023
ORD10332,2023-02-02,Customer_6563,Corporate,West,Rajasthan,Technology,Printer,2177.44,7,0.1,138.66,February,2023
ORD10333,2023-09-02,Customer_3440,Corporate,East,Odisha,Furniture,Chair,4444.01,6,0.0,798.81,September,2023
ORD10334,2025-03-23,Customer_4232,Corporate,North,Haryana,Furniture,Chair,1609.81,8,0.1,210.69,March,2025
ORD10335,2023-05-30,Customer_6025,Consumer,West,Gujarat,Technology,Monitor,2694.7,6,0.15,214.46,May,2023
ORD10336,2025-03-24,Customer_2875,Consumer,West,Rajasthan,Office Supplies,Pen,421.0,7,0.0,99.56,March,2025
ORD10337,2024-11-15,Customer_3239,Consumer,North,Uttar Pradesh,Office Supplies,Pen,4711.13,9,0.2,857.92,November,2024
ORD10338,2025-03-18,Customer_6584,Corporate,West,Rajasthan,Office Supplies,Marker,3042.51,8,0.15,300.92,March,2025
ORD10339,2023-08-09,Customer_1617,Home Office,East,Odisha,Technology,Mouse,3717.66,7,0.2,201.54,August,2023
ORD10340,2023-10-09,Customer_8498,Corporate,North,Punjab,Technology,Mouse,4518.25,5,0.2,434.16,October,2023
ORD10341,2024-05-18,Customer_3357,Consumer,North,Uttar Pradesh,Furniture,Chair,4517.18,5,0.15,374.0,May,2024
ORD10342,2024-07-01,Customer_5485,Corporate,North,Delhi,Office Supplies,File,3884.16,7,0.15,520.27,July,2024
ORD10343,2025-06-11,Customer_5084,Consumer,West,Rajasthan,Technology,Monitor,1586.41,1,0.1,120.9,June,2025
ORD10344,2023-11-11,Customer_1978,Corporate,East,West Bengal,Office Supplies,Marker,3120.86,4,0.15,432.57,November,2023
ORD10345,2024-05-18,Customer_2442,Consumer,South,Telangana,Technology,Keyboard,2589.55,8,0.1,654.66,May,2024
ORD10346,2023-08-02,Customer_4120,Home Office,West,Rajasthan,Furniture,Sofa,1735.08,5,0.05,245.84,August,2023
ORD10347,2024-02-27,Customer_2462,Home Office,South,Kerala,Furniture,Desk,3320.11,4,0.1,308.02,February,2024
ORD10348,2023-11-14,Customer_6319,Home Office,South,Telangana,Technology,Monitor,2789.38,6,0.1,246.41,November,2023
ORD10349,2024-02-28,Customer_2337,Corporate,North,Uttar Pradesh,Furniture,Desk,550.98,4,0.05,112.23,February,2024
ORD10350,2024-09-03,Customer_3735,Consumer,East,West Bengal,Office Supplies,Stapler,3769.04,5,0.1,730.99,September,2024
ORD10351,2024-11-13,Customer_8426,Consumer,North,Uttar Pradesh,Office Supplies,Stapler,611.83,5,0.1,129.22,November,2024
ORD10352,2025-01-19,Customer_4568,Home Office,North,Uttar Pradesh,Office Supplies,Pen,2772.24,6,0.0,461.67,January,2025
ORD10353,2023-04-07,Customer_9683,Consumer,North,Haryana,Technology,Laptop,949.33,3,0.0,55.69,April,2023
ORD10354,2025-05-18,Customer_2917,Home Office,West,Maharashtra,Furniture,Sofa,4660.98,3,0.0,741.2,May,2025
ORD10355,2025-03-29,Customer_6526,Home Office,West,Rajasthan,Technology,Mouse,2090.84,6,0.1,471.83,March,2025
ORD10356,2024-10-01,Customer_9802,Home Office,East,Odisha,Office Supplies,Stapler,3560.58,4,0.05,615.02,October,2024
ORD10357,2023-05-20,Customer_2399,Corporate,West,Madhya Pradesh,Office Supplies,Stapler,1879.7,2,0.15,62.28,May,2023
ORD10358,2023-05-12,Customer_3682,Consumer,North,Punjab,Furniture,Bookshelf,724.61,7,0.0,83.74,May,2023
ORD10359,2025-01-28,Customer_5850,Consumer,South,Tamil Nadu,Furniture,Bookshelf,1397.76,2,0.05,336.47,January,2025
