Order ID,Order Date,Customer Name,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD09628,2023-11-18,Customer_9904,Corporate,North,Punjab,Office Supplies,Stapler,2109.4,5,0.15,107.38
ORD09629,2024-01-16,Customer_4624,Home Office,South,Karnataka,Furniture,Table,589.33,8,0.2,49.37
ORD09630,2024-07-08,Customer_6797,Consumer,North,Delhi,Furniture,Sofa,3462.64,8,0.1,292.11
ORD09631,2023-11-28,Customer_5503,Corporate,East,Odisha,Technology,Monitor,3071.21,3,0.05,261.67
ORD09632,2024-02-20,Customer_6209,Home Office,West,Madhya Pradesh,Technology,Keyboard,2777.45,2,0.05,453.28
ORD09633,2025-04-06,Customer_3022,Consumer,East,Bihar,Technology,Mouse,988.65,6,0.15,230.32
ORD09634,2025-05-13,Customer_2556,Home Office,West,Gujarat,Technology,Mouse,2146.18,8,0.05,142.48
ORD09635,2024-12-14,Customer_8525,Consumer,East,Assam,Furniture,Desk,3369.64,1,0.1,303.34
ORD09636,2025-04-12,Customer_7590,Corporate,West,Maharashtra,Furniture,Desk,227.72,1,0.0,64.84
ORD09637,2024-06-05,Customer_6697,Consumer,North,Punjab,Technology,Laptop,2654.49,1,0.1,232.32
ORD09638,2024-09-03,Customer_7749,Corporate,North,Punjab,Furniture,Bookshelf,4353.63,8,0.05,624.03
ORD09639,2025-02-18,Customer_7855,Consumer,East,Odisha,Office Supplies,File,923.06,7,0.15,116.97
ORD09640,2023-10-16,Customer_7052,Corporate,North,Haryana,Technology,Mouse,3858.27,9,0.05,171.27
ORD09641,2023-07-02,Customer_5427,Consumer,South,Tamil Nadu,Office Supplies,File,3985.37,8,0.0,1015.65
ORD09642,2024-08-10,Customer_1431,Corporate,North,Delhi,Furniture,Table,3617.73,2,0.2,293.85
ORD09643,2023-10-06,Customer_5350,Corporate,West,Gujarat,Technology,Printer,1362.27,9,0.0,188.94
ORD09644,2025-01-27,Customer_5303,Consumer,South,Telangana,Furniture,Desk,2079.16,2,0.2,149.79
ORD09645,2025-05-26,Customer_8671,Corporate,South,Telangana,Office Supplies,Marker,3639.33,7,0.0,461.69
ORD09646,2023-02-04,Customer_3915,Home Office,East,Bihar,Technology,Laptop,4827.43,1,0.0,1075.26
ORD09647,2025-02-17,Customer_1197,Consumer,East,Bihar,Office Supplies,Stapler,1055.86,8,0.2,69.27
ORD09648,2024-12-12,Customer_1845,Corporate,West,Gujarat,Office Supplies,Pen,3372.16,2,0.1,155.0
ORD09649,2024-03-17,Customer_8369,Home Office,East,Assam,Office Supplies,Notebook,1974.03,4,0.05,80.97
ORD09650,2024-04-04,Customer_4875,Corporate,North,Haryana,Office Supplies,Stapler,4849.25,1,0.05,1233.61
ORD09651,2023-07-27,Customer_6640,Corporate,East,West Bengal,Office Supplies,Marker,2112.38,5,0.1,302.63
ORD09652,2024-10-02,Customer_2822,Home Office,East,Odisha,Office Supplies,Marker,2797.38,5,0.2,74.75
ORD09653,2023-01-04,Customer_7137,Home Office,West,Gujarat,Office Supplies,Stapler,4690.39,3,0.15,392.22
ORD09654,2024-01-26,Customer_1578,Home Office,South,Kerala,Technology,Printer,1567.44,7,0.15,82.87
ORD09655,2023-06-24,Customer_3030,Corporate,South,Telangana,Furniture,Chair,1663.78,9,0.1,372.83
ORD09656,2023-10-30,Customer_2734,Home Office,West,Gujarat,Office Supplies,File,722.23,5,0.2,102.81
ORD09657,2025-02-25,Customer_9838,Consumer,East,West Bengal,Office Supplies,File,2705.04,8,0.15,586.76
ORD09658,2023-11-02,Customer_9794,Corporate,East,West Bengal,Office Supplies,Notebook,1818.48,3,0.05,373.72
ORD09659,2023-06-19,Customer_3090,Consumer,North,Delhi,Technology,Mouse,1032.42,7,0.2,95.53
ORD09660,2025-06-15,Customer_7223,Corporate,West,Madhya Pradesh,Technology,Laptop,2549.98,3,0.0,441.31
ORD09661,2023-11-24,Customer_5943,Home Office,East,West Bengal,Furniture,Sofa,4644.83,2,0.15,186.15
ORD09662,2023-08-09,Customer_7750,Home Office,East,Assam,Furniture,Chair,2780.0,2,0.2,55.47
ORD09663,2024-11-24,Customer_9432,Home Office,West,Madhya Pradesh,Office Supplies,File,3979.81,3,0.1,615.26
ORD09664,2023-11-23,Customer_5010,Consumer,West,Maharashtra,Technology,Keyboard,1061.36,7,0.0,219.44
ORD09665,2023-10-17,Customer_3405,Consumer,East,Bihar,Furniture,Chair,3037.59,1,0.05,235.15
ORD09666,2023-04-28,Customer_2566,Corporate,North,Punjab,Furniture,Sofa,4130.91,8,0.2,210.67
ORD09667,2023-06-03,Customer_4856,Corporate,West,Madhya Pradesh,Office Supplies,Stapler,3036.26,4,0.0,556.92
ORD09668,2025-03-14,Customer_4793,Corporate,East,Assam,Office Supplies,File,4168.99,3,0.0,466.85
ORD09669,2024-08-17,Customer_1593,Home Office,West,Gujarat,Office Supplies,Notebook,2745.07,6,0.0,753.6
ORD09670,2025-05-30,Customer_8025,Consumer,West,Madhya Pradesh,Furniture,Chair,4178.97,2,0.0,1168.44
ORD09671,2023-08-09,Customer_7879,Corporate,East,West Bengal,Furniture,Bookshelf,2573.48,1,0.0,448.55
ORD09672,2024-01-18,Customer_6495,Consumer,North,Punjab,Technology,Mouse,3845.66,3,0.15,717.29
ORD09673,2025-01-24,Customer_5451,Consumer,East,Assam,Office Supplies,Notebook,3691.84,5,0.0,1090.61
ORD09674,2025-01-08,Customer_3999,Corporate,East,Assam,Office Supplies,Pen,570.76,1,0.0,113.51
ORD09675,2024-02-23,Customer_1880,Corporate,North,Uttar Pradesh,Furniture,Table,2487.53,7,0.1,156.06
ORD09676,2025-02-21,Customer_7737,Corporate,South,Tamil Nadu,Furniture,Table,1580.37,4,0.2,204.4
ORD09677,2024-08-28,Customer_7513,Consumer,South,Tamil Nadu,Furniture,Bookshelf,821.21,8,0.1,136.84
ORD09678,2025-02-18,Customer_1247,Consumer,West,Gujarat,Office Supplies,Notebook,3553.72,9,0.15,314.42
ORD09679,2024-03-25,Customer_7713,Corporate,West,Maharashtra,Furniture,Chair,1298.11,2,0.05,171.39
ORD09680,2025-02-17,Customer_6021,Consumer,North,Delhi,Furniture,Desk,1445.87,2,0.2,115.87
ORD09681,2023-12-21,Customer_6187,Corporate,West,Maharashtra,Technology,Monitor,2368.46,3,0.05,143.34
ORD09682,2024-10-08,Customer_8036,Corporate,North,Haryana,Office Supplies,Pen,1412.17,6,0.15,67.53
ORD09683,2024-11-26,Customer_1334,Home Office,North,Delhi,Furniture,Bookshelf,1890.22,4,0.0,175.82
ORD09684,2024-09-06,Customer_2330,Home Office,West,Madhya Pradesh,Office Supplies,File,246.49,2,0.15,12.69
ORD09685,2024-11-04,Customer_5764,Corporate,South,Tamil Nadu,Office Supplies,Marker,3192.98,5,0.15,840.46
ORD09686,2025-01-28,Customer_3783,Home Office,West,Madhya Pradesh,Technology,Printer,3569.0,8,0.2,830.66
ORD09687,2023-08-19,Customer_1660,Corporate,West,Maharashtra,Office Supplies,File,3505.56,7,0.2,502.88
ORD09688,2023-12-08,Customer_2724,Home Office,West,Maharashtra,Technology,Mouse,1342.73,2,0.0,343.78
ORD09689,2024-04-26,Customer_4829,Home Office,South,Tamil Nadu,Office Supplies,File,1431.69,6,0.15,276.25
ORD09690,2023-03-19,Customer_4217,Home Office,East,Assam,Furniture,Bookshelf,294.84,5,0.1,69.6
ORD09691,2023-03-28,Customer_6881,Corporate,South,Kerala,Technology,Monitor,4522.73,2,0.05,855.04
ORD09692,2024-08-15,Customer_4090,Consumer,West,Madhya Pradesh,Office Supplies,File,3656.44,1,0.05,574.09
ORD09693,2024-06-14,Customer_9032,Home Office,West,Rajasthan,Office Supplies,Notebook,4275.81,8,0.05,645.21
ORD09694,2023-08-10,Customer_9258,Home Office,South,Tamil Nadu,Technology,Printer,2042.97,3,0.1,512.0
ORD09695,2023-04-19,Customer_8662,Corporate,West,Maharashtra,Furniture,Sofa,763.3,7,0.15,25.23
ORD09696,2025-01-31,Customer_2821,Consumer,East,Odisha,Technology,Laptop,3433.34,1,0.05,159.29
ORD09697,2023-07-24,Customer_3849,Home Office,South,Telangana,Furniture,Table,2330.84,9,0.2,114.27
ORD09698,2024-04-23,Customer_4488,Corporate,North,Delhi,Furniture,Desk,3014.1,4,0.0,370.49
ORD09699,2023-01-21,Customer_6794,Consumer,North,Haryana,Technology,Printer,4009.83,6,0.1,524.71
ORD09700,2025-01-13,Customer_7824,Home Office,South,Kerala,Furniture,Sofa,4922.31,2,0.05,641.55
ORD09701,2025-01-14,Customer_7588,Corporate,North,Punjab,Furniture,Chair,3049.85,3,0.2,89.92
ORD09702,2023-06-27,Customer_9489,Home Office,East,West Bengal,Office Supplies,Stapler,3592.23,4,0.15,285.15
ORD09703,2024-02-27,Customer_5638,Corporate,South,Karnataka,Office Supplies,Pen,1282.01,9,0.15,244.62
ORD09704,2024-06-19,Customer_3265,Consumer,West,Gujarat,Furniture,Bookshelf,2652.95,4,0.0,488.75
ORD09705,2023-11-02,Customer_7572,Consumer,South,Tamil Nadu,Office Supplies,Marker,889.8,7,0.0,74.45
ORD09706,2023-08-24,Customer_3617,Home Office,East,West Bengal,Office Supplies,Pen,3194.76,7,0.15,555.38
ORD09707,2023-09-02,Customer_4452,Consumer,South,Telangana,Office Supplies,Pen,3175.86,6,0.2,614.06
ORD09708,2023-07-03,Customer_4520,Corporate,East,Assam,Office Supplies,Pen,602.4,6,0.15,122.21
ORD09709,2024-06-07,Customer_8833,Corporate,West,Rajasthan,Furniture,Bookshelf,1008.16,8,0.2,245.86
ORD09710,2024-02-27,Customer_1959,Consumer,North,Haryana,Office Supplies,Marker,661.93,2,0.0,78.47
ORD09711,2024-11-30,Customer_7439,Home Office,East,West Bengal,Office Supplies,Notebook,2365.62,3,0.1,411.7
ORD09712,2023-10-02,Customer_1375,Home Office,East,Bihar,Furniture,Bookshelf,3437.44,1,0.0,195.55
ORD09713,2023-04-17,Customer_9674,Corporate,North,Delhi,Office Supplies,Notebook,2503.11,4,0.15,439.69
ORD09714,2023-11-14,Customer_9095,Corporate,North,Delhi,Office Supplies,Marker,1996.82,2,0.0,515.19
ORD09715,2023-11-21,Customer_2245,Corporate,North,Uttar Pradesh,Office Supplies,Pen,4817.4,4,0.1,603.96
ORD09716,2024-09-21,Customer_5488,Home Office,East,West Bengal,Furniture,Desk,1879.22,7,0.15,409.42
ORD09717,2024-10-08,Customer_9178,Corporate,West,Maharashtra,Technology,Monitor,4901.38,2,0.2,1113.92
ORD09718,2023-01-17,Customer_9011,Corporate,South,Kerala,Technology,Laptop,2450.71,6,0.15,169.34
ORD09719,2025-03-26,Customer_9030,Corporate,West,Maharashtra,Office Supplies,Pen,892.47,3,0.1,204.85
ORD09720,2024-07-10,Customer_3421,Corporate,East,Bihar,Furniture,Chair,613.57,6,0.2,126.92
ORD09721,2024-07-04,Customer_7127,Home Office,West,Madhya Pradesh,Office Supplies,Marker,1800.99,4,0.1,95.21
ORD09722,2024-06-17,Customer_5252,Consumer,East,Assam,Technology,Keyboard,3278.12,9,0.0,876.45
ORD09723,2023-11-19,Customer_5440,Consumer,North,Punjab,Technology,Mouse,4936.53,3,0.0,457.41
ORD09724,2025-03-19,Customer_7684,Corporate,East,West Bengal,Office Supplies,Marker,322.59,2,0.2,65.34
ORD09725,2023-05-12,Customer_1604,Home Office,North,Uttar Pradesh,Furniture,Bookshelf,2691.29,2,0.1,307.06
ORD09726,2025-05-17,Customer_7447,Home Office,West,Gujarat,Technology,Keyboard,4772.37,9,0.1,752.18
ORD09727,2023-03-03,Customer_1910,Home Office,East,Assam,Furniture,Sofa,2847.36,3,0.1,562.94
ORD09728,2024-06-02,Customer_1896,Home Office,North,Haryana,Office Supplies,Stapler,3401.44,3,0.15,412.89
ORD09729,2023-05-05,Customer_1697,Home Office,South,Karnataka,Furniture,Chair,785.41,6,0.2,34.34
ORD09730,2024-10-16,Customer_4663,Corporate,North,Delhi,Technology,Mouse,3594.64,8,0.15,261.73
ORD09731,2025-03-26,Customer_5630,Consumer,South,Karnataka,Furniture,Bookshelf,446.19,9,0.05,102.43
ORD09732,2025-02-22,Customer_2311,Consumer,South,Telangana,Furniture,Desk,3181.34,3,0.0,337.09
ORD09733,2023-05-16,Customer_7631,Corporate,East,Odisha,Office Supplies,Notebook,4546.99,5,0.2,675.05
ORD09734,2023-09-14,Customer_4065,Home Office,South,Karnataka,Office Supplies,Stapler,2033.41,4,0.0,215.11
ORD09735,2025-02-05,Customer_3707,Corporate,East,Odisha,Technology,Keyboard,4661.03,7,0.1,752.16
ORD09736,2023-07-03,Customer_9878,Home Office,South,Tamil Nadu,Technology,Printer,3726.33,3,0.05,276.31
ORD09737,2024-05-27,Customer_5062,Home Office,North,Delhi,Technology,Keyboard,3385.71,4,0.15,525.48
ORD09738,2023-02-17,Customer_2553,Corporate,East,Assam,Furniture,Bookshelf,2903.85,4,0.05,591.11
ORD09739,2024-10-21,Customer_1964,Home Office,North,Haryana,Technology,Mouse,4445.68,5,0.1,751.94
ORD09740,2024-08-16,Customer_5966,Consumer,East,Odisha,Technology,Mouse,1659.17,5,0.1,99.1
ORD09741,2024-04-29,Customer_6290,Consumer,West,Rajasthan,Technology,Printer,1248.53,8,0.2,104.61
ORD09742,2025-05-18,Customer_6734,Corporate,West,Gujarat,Technology,Monitor,3956.76,2,0.0,628.39
ORD09743,2023-05-28,Customer_5612,Consumer,South,Kerala,Technology,Mouse,4284.67,4,0.1,363.57
ORD09744,2025-03-02,Customer_1117,Consumer,East,Bihar,Furniture,Table,727.48,6,0.05,149.33
ORD09745,2023-10-08,Customer_6236,Home Office,South,Kerala,Office Supplies,File,530.87,2,0.2,120.13
ORD09746,2023-09-12,Customer_6515,Home Office,West,Rajasthan,Furniture,Table,2163.63,9,0.1,204.11
ORD09747,2024-06-14,Customer_5862,Corporate,North,Uttar Pradesh,Technology,Mouse,1181.95,2,0.15,148.88
ORD09748,2025-01-11,Customer_2074,Home Office,North,Delhi,Furniture,Sofa,4546.81,1,0.1,416.65
ORD09749,2023-03-26,Customer_5021,Consumer,East,Odisha,Office Supplies,Marker,1506.71,3,0.1,370.09
ORD09750,2023-01-24,Customer_3224,Consumer,East,Bihar,Office Supplies,Stapler,4553.95,3,0.15,146.19
ORD09751,2025-03-13,Customer_3495,Consumer,West,Gujarat,Office Supplies,File,843.15,6,0.0,161.0
ORD09752,2023-09-13,Customer_3000,Home Office,East,Odisha,Office Supplies,File,3416.37,5,0.15,759.38
ORD09753,2024-02-27,Customer_3364,Consumer,South,Karnataka,Office Supplies,File,1932.85,4,0.0,505.89
ORD09754,2024-12-25,Customer_8452,Home Office,West,Gujarat,Office Supplies,Stapler,2495.15,6,0.1,418.9
ORD09755,2023-02-28,Customer_8785,Home Office,West,Gujarat,Furniture,Chair,4186.42,2,0.0,283.01
ORD09756,2023-07-21,Customer_4944,Consumer,North,Haryana,Furniture,Bookshelf,1419.79,4,0.15,262.42
ORD09757,2025-02-27,Customer_9474,Home Office,South,Telangana,Technology,Mouse,1255.22,8,0.15,99.92
ORD09758,2025-04-06,Customer_5003,Consumer,North,Uttar Pradesh,Furniture,Sofa,2209.54,5,0.2,128.17
ORD09759,2023-02-28,Customer_2080,Consumer,North,Delhi,Furniture,Table,4647.28,4,0.2,311.3
ORD09760,2024-04-07,Customer_8868,Consumer,West,Maharashtra,Technology,Keyboard,1203.08,3,0.15,94.38
ORD09761,2024-09-04,Customer_7289,Corporate,East,Assam,Furniture,Sofa,3086.84,4,0.2,425.65
ORD09762,2023-12-24,Customer_9680,Consumer,West,Gujarat,Office Supplies,File,3576.1,7,0.15,161.99
ORD09763,2024-08-14,Customer_4148,Home Office,South,Telangana,Office Supplies,Marker,1440.71,3,0.15,139.26
ORD09764,2023-11-18,Customer_7257,Home Office,West,Maharashtra,Office Supplies,Pen,647.69,1,0.1,43.75
ORD09765,2023-08-10,Customer_8188,Home Office,East,Bihar,Office Supplies,Notebook,862.52,8,0.2,45.61
ORD09766,2024-01-17,Customer_4737,Home Office,North,Punjab,Office Supplies,Notebook,2274.6,7,0.15,69.09
ORD09767,2023-01-31,Customer_8527,Home Office,South,Telangana,Furniture,Desk,2957.12,4,0.05,759.42
ORD09768,2023-09-29,Customer_2735,Corporate,East,Bihar,Office Supplies,File,2689.01,9,0.15,384.84
ORD09769,2023-12-30,Customer_5053,Consumer,East,Odisha,Furniture,Chair,4900.95,9,0.2,1252.64
ORD09770,2025-06-14,Customer_7179,Consumer,East,Assam,Technology,Mouse,2226.74,9,0.0,247.14
ORD09771,2024-11-04,Customer_4742,Corporate,North,Punjab,Furniture,Desk,927.26,4,0.1,253.15
ORD09772,2023-12-10,Customer_8479,Home Office,East,Bihar,Office Supplies,Marker,3888.32,9,0.0,201.08
ORD09773,2023-05-10,Customer_6481,Consumer,West,Maharashtra,Technology,Printer,4865.31,6,0.15,1055.66
ORD09774,2025-04-12,Customer_2532,Consumer,West,Maharashtra,Office Supplies,File,3216.99,1,0.2,419.9
ORD09775,2025-04-07,Customer_9280,Corporate,West,Gujarat,Office Supplies,Marker,4513.63,6,0.15,940.57
ORD09776,2024-04-19,Customer_9134,Home Office,East,West Bengal,Technology,Monitor,4974.97,5,0.1,903.69
ORD09777,2024-12-02,Customer_1468,Consumer,South,Karnataka,Office Supplies,Notebook,1029.04,3,0.05,47.55
ORD09778,2024-06-05,Customer_2685,Home Office,West,Gujarat,Office Supplies,Marker,1600.81,5,0.2,384.58
ORD09779,2024-10-20,Customer_2571,Corporate,West,Maharashtra,Furniture,Table,3891.47,8,0.2,739.15
ORD09780,2023-07-17,Customer_1556,Consumer,East,Assam,Technology,Laptop,2341.01,9,0.05,517.24
ORD09781,2023-06-09,Customer_4266,Corporate,West,Gujarat,Office Supplies,Pen,2063.79,9,0.0,414.26
ORD09782,2024-11-21,Customer_2352,Consumer,West,Rajasthan,Office Supplies,File,4646.88,2,0.15,549.05
ORD09783,2023-07-26,Customer_9603,Corporate,East,West Bengal,Office Supplies,Marker,3098.77,4,0.2,431.52
ORD09784,2024-10-02,Customer_5407,Corporate,East,West Bengal,Technology,Mouse,3652.4,9,0.0,607.32
ORD09785,2023-05-25,Customer_5496,Home Office,South,Tamil Nadu,Office Supplies,Marker,1648.45,4,0.2,137.62
ORD09786,2023-04-10,Customer_6322,Consumer,West,Maharashtra,Office Supplies,Pen,545.4,1,0.1,137.17
ORD09787,2024-05-20,Customer_3297,Home Office,North,Uttar Pradesh,Technology,Keyboard,3125.68,2,0.1,185.01
ORD09788,2024-09-07,Customer_8128,Consumer,South,Karnataka,Office Supplies,File,450.14,2,0.1,47.31
ORD09789,2023-04-29,Customer_1856,Home Office,South,Telangana,Office Supplies,Pen,3183.88,9,0.15,205.91
ORD09790,2023-05-29,Customer_7985,Consumer,East,Odisha,Furniture,Sofa,994.45,6,0.0,288.16
ORD09791,2024-01-09,Customer_6562,Consumer,West,Gujarat,Technology,Mouse,3310.09,7,0.15,799.45
ORD09792,2023-12-26,Customer_6504,Consumer,West,Madhya Pradesh,Furniture,Desk,3615.14,1,0.2,612.2
ORD09793,2023-06-24,Customer_9399,Consumer,South,Tamil Nadu,Office Supplies,Marker,4040.87,8,0.2,489.58
ORD09794,2023-05-05,Customer_1860,Corporate,North,Haryana,Technology,Printer,4991.75,1,0.2,626.56
ORD09795,2023-12-07,Customer_8885,Home Office,South,Tamil Nadu,Office Supplies,File,4587.25,2,0.05,833.44
ORD09796,2024-02-20,Customer_8100,Home Office,West,Rajasthan,Furniture,Bookshelf,350.21,6,0.1,47.78
ORD09797,2025-05-20,Customer_1299,Consumer,East,Bihar,Technology,Printer,3252.14,1,0.1,684.58
ORD09798,2023-10-15,Customer_8032,Corporate,North,Delhi,Office Supplies,File,214.1,8,0.0,19.41
ORD09799,2023-08-06,Customer_8709,Home Office,West,Gujarat,Office Supplies,Pen,1768.28,1,0.0,294.68
ORD09800,2023-10-25,Customer_8206,Corporate,South,Tamil Nadu,Technology,Mouse,993.06,1,0.05,49.84
ORD09801,2023-06-06,Customer_4793,Consumer,East,Assam,Furniture,Desk,4842.99,4,0.0,1402.11
ORD09802,2024-04-21,Customer_2167,Consumer,South,Tamil Nadu,Technology,Mouse,1357.67,6,0.05,212.42
ORD09803,2024-12-25,Customer_9323,Consumer,South,Tamil Nadu,Furniture,Bookshelf,285.01,6,0.05,60.06
ORD09804,2023-02-26,Customer_5759,Home Office,West,Maharashtra,Furniture,Table,3003.4,3,0.1,728.67
ORD09805,2023-04-12,Customer_7526,Home Office,South,Karnataka,Furniture,Sofa,562.98,9,0.15,76.03
ORD09806,2023-09-30,Customer_8624,Home Office,North,Delhi,Office Supplies,Stapler,4644.48,9,0.0,1213.6
ORD09807,2023-04-14,Customer_6228,Consumer,South,Tamil Nadu,Furniture,Table,2161.84,3,0.0,140.66
ORD09808,2024-09-09,Customer_2982,Consumer,East,West Bengal,Furniture,Sofa,859.8,6,0.15,48.81
ORD09809,2024-10-24,Customer_8740,Home Office,West,Gujarat,Furniture,Chair,2113.83,2,0.0,523.69
ORD09810,2025-04-08,Customer_2645,Consumer,North,Delhi,Office Supplies,Stapler,1518.52,2,0.15,124.83
ORD09811,2025-05-29,Customer_1411,Corporate,North,Delhi,Technology,Laptop,2307.13,8,0.1,421.89
ORD09812,2024-12-20,Customer_3750,Corporate,South,Kerala,Technology,Mouse,3704.76,4,0.2,823.48
ORD09813,2024-03-05,Customer_4371,Home Office,South,Karnataka,Technology,Printer,4119.02,2,0.2,252.84
ORD09814,2024-03-27,Customer_3206,Consumer,North,Delhi,Technology,Monitor,3936.25,3,0.1,296.48
ORD09815,2025-01-17,Customer_4770,Consumer,South,Tamil Nadu,Office Supplies,Marker,489.56,2,0.15,39.94
ORD09816,2025-04-11,Customer_1843,Corporate,East,West Bengal,Technology,Keyboard,4497.76,3,0.15,552.9
ORD09817,2024-07-13,Customer_2561,Corporate,West,Maharashtra,Office Supplies,Notebook,974.34,8,0.2,138.8
ORD09818,2025-05-13,Customer_4709,Corporate,North,Uttar Pradesh,Furniture,Table,3595.96,8,0.15,673.68
ORD09819,2025-01-09,Customer_5406,Corporate,South,Tamil Nadu,Office Supplies,Stapler,3377.36,9,0.1,355.68
ORD09820,2024-08-17,Customer_5315,Home Office,North,Delhi,Furniture,Table,2902.03,2,0.2,265.44
ORD09821,2025-01-05,Customer_9191,Corporate,East,Bihar,Technology,Mouse,3743.21,5,0.2,800.61
ORD09822,2024-07-07,Customer_2631,Corporate,North,Delhi,Furniture,Table,4574.98,3,0.15,762.19
ORD09823,2025-03-27,Customer_2870,Corporate,South,Kerala,Technology,Laptop,2818.82,6,0.0,178.94
ORD09824,2024-09-27,Customer_4602,Consumer,East,Assam,Technology,Monitor,963.61,6,0.1,234.22
ORD09825,2024-09-02,Customer_1375,Home Office,North,Haryana,Office Supplies,Pen,4196.74,2,0.05,377.27
ORD09826,2024-08-20,Customer_1392,Home Office,East,West Bengal,Technology,Mouse,417.48,1,0.1,115.81
ORD09827,2024-04-28,Customer_5923,Corporate,South,Tamil Nadu,Office Supplies,File,1391.97,3,0.05,63.8
ORD09828,2025-01-03,Customer_5832,Corporate,South,Tamil Nadu,Office Supplies,Notebook,4553.29,8,0.2,557.61
ORD09829,2023-01-24,Customer_1872,Home Office,North,Uttar Pradesh,Furniture,Chair,3366.17,3,0.2,460.79
ORD09830,2024-07-29,Customer_7897,Corporate,South,Kerala,Office Supplies,File,4505.71,5,0.05,1087.48
ORD09831,2023-02-21,Customer_3305,Consumer,East,Bihar,Technology,Printer,3842.34,8,0.1,227.56
ORD09832,2023-01-07,Customer_4773,Corporate,South,Telangana,Technology,Printer,4121.5,7,0.15,1090.27
ORD09833,2023-09-27,Customer_3904,Home Office,West,Rajasthan,Technology,Mouse,390.09,2,0.2,66.32
ORD09834,2023-06-18,Customer_5519,Home Office,North,Haryana,Office Supplies,Pen,3500.3,9,0.1,394.31
ORD09835,2023-04-01,Customer_7699,Consumer,North,Delhi,Office Supplies,Stapler,1310.23,5,0.15,49.4
ORD09836,2024-03-16,Customer_5242,Corporate,West,Gujarat,Office Supplies,File,4722.95,9,0.05,1223.48
ORD09837,2023-05-28,Customer_2826,Corporate,East,West Bengal,Technology,Keyboard,1688.86,9,0.1,424.06
ORD09838,2023-12-11,Customer_2902,Corporate,South,Tamil Nadu,Furniture,Desk,2698.07,4,0.0,394.06
ORD09839,2023-02-21,Customer_1208,Corporate,North,Delhi,Technology,Printer,3642.82,5,0.2,577.12
ORD09840,2023-04-14,Customer_7476,Corporate,East,Odisha,Office Supplies,Stapler,4513.46,3,0.05,1120.73
ORD09841,2024-06-21,Customer_9548,Home Office,East,Bihar,Technology,Laptop,1726.57,2,0.0,213.86
ORD09842,2025-01-04,Customer_7343,Consumer,North,Delhi,Technology,Mouse,295.48,8,0.2,45.66
ORD09843,2023-10-04,Customer_1053,Consumer,North,Delhi,Furniture,Sofa,2161.3,3,0.15,559.39
ORD09844,2024-02-26,Customer_6359,Home Office,North,Uttar Pradesh,Office Supplies,Pen,369.84,2,0.15,10.87
ORD09845,2023-01-29,Customer_3265,Corporate,North,Uttar Pradesh,Furniture,Chair,4970.15,1,0.2,940.05
ORD09846,2024-05-18,Customer_6661,Consumer,East,West Bengal,Office Supplies,Marker,2438.47,1,0.05,360.86
ORD09847,2023-03-20,Customer_9610,Consumer,West,Madhya Pradesh,Furniture,Sofa,2745.77,5,0.2,283.2
ORD09848,2023-06-15,Customer_6528,Home Office,East,Assam,Technology,Monitor,4682.1,5,0.05,526.89
ORD09849,2023-09-20,Customer_3701,Home Office,South,Karnataka,Office Supplies,Marker,4512.91,9,0.0,1092.1
ORD09850,2025-05-04,Customer_1903,Home Office,East,Bihar,Office Supplies,Marker,2067.2,7,0.1,81.84
ORD09851,2023-09-29,Customer_4544,Home Office,West,Rajasthan,Furniture,Bookshelf,701.55,1,0.2,136.37
ORD09852,2023-10-15,Customer_6572,Consumer,West,Gujarat,Technology,Mouse,1550.29,3,0.1,147.23
ORD09853,2025-06-15,Customer_1746,Consumer,East,Assam,Technology,Laptop,4940.03,4,0.05,497.12
ORD09854,2023-04-02,Customer_3975,Corporate,West,Rajasthan,Technology,Keyboard,3979.34,9,0.1,502.16
ORD09855,2024-12-02,Customer_3863,Corporate,West,Rajasthan,Technology,Keyboard,1557.7,2,0.05,108.61
ORD09856,2025-05-17,Customer_1640,Corporate,South,Telangana,Technology,Printer,1800.18,5,0.15,36.34
ORD09857,2024-06-19,Customer_7333,Corporate,East,Odisha,Technology,Laptop,960.69,1,0.15,255.51
ORD09858,2024-12-16,Customer_6097,Home Office,East,Odisha,Furniture,Chair,3837.2,6,0.2,678.88
ORD09859,2023-11-05,Customer_3752,Consumer,North,Delhi,Technology,Printer,1949.95,3,0.2,110.04
ORD09860,2023-04-03,Customer_4413,Consumer,West,Rajasthan,Furniture,Desk,2741.24,2,0.1,703.89
ORD09861,2024-02-29,Customer_5961,Corporate,East,Assam,Furniture,Table,3101.22,7,0.15,189.49
ORD09862,2023-07-30,Customer_8892,Home Office,South,Kerala,Technology,Monitor,2814.83,3,0.1,709.84
ORD09863,2025-05-18,Customer_4013,Home Office,North,Delhi,Office Supplies,Pen,3643.77,9,0.15,605.78
ORD09864,2025-03-07,Customer_7267,Home Office,South,Kerala,Furniture,Chair,1827.7,8,0.05,187.8
ORD09865,2023-12-28,Customer_3896,Home Office,North,Haryana,Office Supplies,File,4283.71,7,0.15,814.32
ORD09866,2025-05-27,Customer_7582,Consumer,East,Assam,Technology,Mouse,3924.29,8,0.05,755.32
ORD09867,2024-05-31,Customer_8057,Consumer,West,Maharashtra,Furniture,Sofa,3128.51,3,0.1,604.07
